TotalAmount,CustomerID,Country,CountryRegionCode,Group,PersonID,PersonType,DateFirstPurchase,BirthDate,AGE,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
3578.270000,28147,Southwest,US,"North America",12775,IN,"2001-09-30 00:00:00.000000","1964-07-18 00:00:00.000000",61,S,50001-75000,M,4,"Bachelors ","Skilled Manual",0,3
3578.270000,28148,Northwest,US,"North America",13547,IN,"2001-09-19 00:00:00.000000","1964-02-19 00:00:00.000000",61,S,50001-75000,M,4,"Bachelors ","Skilled Manual",0,3
3578.270000,28149,Southwest,US,"North America",18399,IN,"2001-09-16 00:00:00.000000","1964-08-11 00:00:00.000000",61,M,50001-75000,M,4,"Bachelors ","Skilled Manual",1,2
3578.270000,28150,Southwest,US,"North America",5620,IN,"2001-09-15 00:00:00.000000","1964-11-06 00:00:00.000000",61,S,50001-75000,M,4,"Bachelors ","Skilled Manual",0,2
4.990000,28151,Southwest,US,"North America",10845,IN,"2003-12-30 00:00:00.000000","1963-04-12 00:00:00.000000",62,S,25001-50000,F,0,"Bachelors ",Professional,0,1
6025.320000,28152,Southwest,US,"North America",14618,IN,"2001-09-30 00:00:00.000000","1963-03-01 00:00:00.000000",62,M,50001-75000,M,4,"Bachelors ",Professional,1,2
570.470000,28153,Canada,CA,"North America",8675,IN,"2004-05-06 00:00:00.000000","1963-03-24 00:00:00.000000",62,S,50001-75000,F,4,"Bachelors ",Professional,1,2
5971.330000,28154,Southwest,US,"North America",2970,IN,"2001-09-18 00:00:00.000000","1968-04-11 00:00:00.000000",57,S,50001-75000,F,0,"Bachelors ",Professional,0,1
5962.340000,28155,Southwest,US,"North America",3572,IN,"2001-09-23 00:00:00.000000","1968-08-24 00:00:00.000000",57,S,50001-75000,F,0,"Bachelors ",Professional,1,1
5997.330000,28156,Southwest,US,"North America",10865,IN,"2001-09-01 00:00:00.000000","1968-06-11 00:00:00.000000",57,S,50001-75000,F,0,"Bachelors ",Professional,0,1
7.280000,28157,Canada,CA,"North America",15687,IN,"2004-03-13 00:00:00.000000","1963-04-26 00:00:00.000000",62,M,50001-75000,M,4,"Bachelors ",Professional,1,3
5997.330000,28158,Southwest,US,"North America",7126,IN,"2001-09-10 00:00:00.000000","1962-03-06 00:00:00.000000",63,S,50001-75000,M,1,"Bachelors ",Professional,1,1
5978.610000,28159,Southwest,US,"North America",13022,IN,"2001-09-16 00:00:00.000000","1962-02-27 00:00:00.000000",63,M,50001-75000,F,1,"Bachelors ",Professional,1,1
574.980000,28160,Canada,CA,"North America",9149,IN,"2004-05-29 00:00:00.000000","1962-09-10 00:00:00.000000",63,S,50001-75000,F,1,"Bachelors ",Professional,0,1
3578.270000,28161,Canada,CA,"North America",3514,IN,"2002-02-11 00:00:00.000000","1962-03-14 00:00:00.000000",63,S,50001-75000,F,1,"Bachelors ",Professional,0,1
3578.270000,28162,Southwest,US,"North America",14907,IN,"2001-09-17 00:00:00.000000","1962-06-11 00:00:00.000000",63,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28163,Northwest,US,"North America",19771,IN,"2001-09-23 00:00:00.000000","1962-03-11 00:00:00.000000",63,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28164,Southwest,US,"North America",3337,IN,"2001-09-14 00:00:00.000000","1962-10-21 00:00:00.000000",63,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28165,Canada,CA,"North America",8909,IN,"2002-02-12 00:00:00.000000","1961-09-09 00:00:00.000000",64,M,25001-50000,F,4,"High School","Skilled Manual",0,2
3578.270000,28166,Southwest,US,"North America",6817,IN,"2001-09-20 00:00:00.000000","1961-07-04 00:00:00.000000",64,M,25001-50000,F,4,"High School","Skilled Manual",1,2
3578.270000,28167,Southwest,US,"North America",6002,IN,"2001-09-25 00:00:00.000000","1961-02-19 00:00:00.000000",64,S,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28168,Southwest,US,"North America",8665,IN,"2001-09-04 00:00:00.000000","1961-10-10 00:00:00.000000",64,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28169,Canada,CA,"North America",15050,IN,"2002-02-14 00:00:00.000000","1961-03-18 00:00:00.000000",64,M,50001-75000,M,1,"Partial College","Skilled Manual",0,1
3578.270000,28170,Southwest,US,"North America",11208,IN,"2001-09-18 00:00:00.000000","1961-01-21 00:00:00.000000",64,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28171,Northwest,US,"North America",12905,IN,"2001-09-27 00:00:00.000000","1961-10-16 00:00:00.000000",64,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28172,Southwest,US,"North America",4851,IN,"2001-09-03 00:00:00.000000","1961-11-27 00:00:00.000000",64,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28173,Canada,CA,"North America",16980,IN,"2002-02-26 00:00:00.000000","1960-02-01 00:00:00.000000",65,S,25001-50000,M,4,"High School","Skilled Manual",1,2
39.980000,28174,Northwest,US,"North America",3877,IN,"2004-07-18 00:00:00.000000","1960-04-24 00:00:00.000000",65,M,25001-50000,M,4,"High School","Skilled Manual",1,3
7.280000,28175,Northwest,US,"North America",4092,IN,"2003-08-28 00:00:00.000000","1960-07-01 00:00:00.000000",65,M,25001-50000,M,4,"High School","Skilled Manual",1,3
3578.270000,28176,Canada,CA,"North America",9536,IN,"2002-02-13 00:00:00.000000","1967-07-04 00:00:00.000000",58,S,50001-75000,F,0,"Partial College","Skilled Manual",0,1
3578.270000,28177,Canada,CA,"North America",6291,IN,"2002-02-22 00:00:00.000000","1967-08-18 00:00:00.000000",58,S,50001-75000,M,0,"Partial College","Skilled Manual",0,1
3578.270000,28178,Canada,CA,"North America",2940,IN,"2002-02-06 00:00:00.000000","1967-04-27 00:00:00.000000",58,S,50001-75000,F,0,"Partial College","Skilled Manual",0,1
3578.270000,28179,Northwest,US,"North America",15735,IN,"2001-09-07 00:00:00.000000","1967-10-28 00:00:00.000000",58,S,50001-75000,M,0,"Partial College","Skilled Manual",0,1
3578.270000,28180,Northwest,US,"North America",16911,IN,"2001-09-19 00:00:00.000000","1967-08-04 00:00:00.000000",58,S,50001-75000,M,0,"Partial College","Skilled Manual",0,1
3578.270000,28181,Northwest,US,"North America",10840,IN,"2001-09-04 00:00:00.000000","1960-03-06 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28182,Southwest,US,"North America",3899,IN,"2001-09-05 00:00:00.000000","1960-09-05 00:00:00.000000",65,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28183,Southwest,US,"North America",19914,IN,"2001-09-07 00:00:00.000000","1960-07-04 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28184,Southwest,US,"North America",12509,IN,"2001-09-22 00:00:00.000000","1960-06-10 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
3578.270000,28185,Southwest,US,"North America",5304,IN,"2001-09-06 00:00:00.000000","1960-04-19 00:00:00.000000",65,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28186,Northwest,US,"North America",11431,IN,"2001-09-05 00:00:00.000000","1960-02-06 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
39.980000,28187,Southwest,US,"North America",5519,IN,"2004-01-14 00:00:00.000000","1959-11-13 00:00:00.000000",66,M,50001-75000,M,4,"Bachelors ",Professional,1,0
29.480000,28188,Northwest,US,"North America",12698,IN,"2004-06-06 00:00:00.000000","1959-04-16 00:00:00.000000",66,S,50001-75000,F,4,"Bachelors ",Professional,1,0
567.760000,28189,Canada,CA,"North America",6379,IN,"2004-06-23 00:00:00.000000","1959-10-26 00:00:00.000000",66,S,50001-75000,M,2,"Graduate Degree",Professional,0,1
5997.330000,28190,Southwest,US,"North America",9195,IN,"2001-09-25 00:00:00.000000","1959-05-21 00:00:00.000000",66,S,50001-75000,F,2,"Graduate Degree",Professional,1,1
5997.330000,28191,Northwest,US,"North America",7311,IN,"2001-09-22 00:00:00.000000","1959-06-19 00:00:00.000000",66,S,50001-75000,F,2,"Graduate Degree",Professional,1,1
30.480000,28192,Northwest,US,"North America",3913,IN,"2004-04-23 00:00:00.000000","1959-09-22 00:00:00.000000",66,M,50001-75000,F,5,"Graduate Degree",Professional,1,3
6016.330000,28193,Southwest,US,"North America",12135,IN,"2001-09-06 00:00:00.000000","1959-04-19 00:00:00.000000",66,S,50001-75000,F,5,"Graduate Degree",Professional,1,3
6114.810000,28194,Northwest,US,"North America",3452,IN,"2001-09-27 00:00:00.000000","1959-02-15 00:00:00.000000",66,S,75001-100000,F,1,"Graduate Degree",Professional,0,0
574.980000,28195,Canada,CA,"North America",15827,IN,"2004-06-07 00:00:00.000000","1959-07-03 00:00:00.000000",66,S,75001-100000,F,3,"Graduate Degree",Professional,0,0
5985.310000,28196,Northwest,US,"North America",14780,IN,"2001-10-28 00:00:00.000000","1958-05-18 00:00:00.000000",67,M,75001-100000,M,1,"Partial College","Skilled Manual",1,1
3578.270000,28197,Canada,CA,"North America",11980,IN,"2002-02-11 00:00:00.000000","1958-10-06 00:00:00.000000",67,S,50001-75000,F,1,"Bachelors ",Professional,1,1
3578.270000,28198,Canada,CA,"North America",15104,IN,"2002-02-12 00:00:00.000000","1958-02-10 00:00:00.000000",67,M,50001-75000,M,1,"Bachelors ",Professional,0,1
3578.270000,28199,Southwest,US,"North America",11524,IN,"2001-10-03 00:00:00.000000","1958-05-10 00:00:00.000000",67,S,50001-75000,F,1,"Bachelors ",Professional,0,1
3578.270000,28200,Southwest,US,"North America",20713,IN,"2001-10-07 00:00:00.000000","1958-03-10 00:00:00.000000",67,M,50001-75000,F,1,"Bachelors ",Professional,1,1
2419.060000,28201,Australia,AU,Pacific,18579,IN,"2003-07-23 00:00:00.000000","1969-09-25 00:00:00.000000",56,M,75001-100000,M,4,"Graduate Degree",Management,1,0
2419.060000,28202,Australia,AU,Pacific,10501,IN,"2003-07-03 00:00:00.000000","1969-03-15 00:00:00.000000",56,S,75001-100000,F,4,"Graduate Degree",Management,1,0
2384.070000,28203,Australia,AU,Pacific,19222,IN,"2003-07-09 00:00:00.000000","1969-06-28 00:00:00.000000",56,M,75001-100000,M,1,"Graduate Degree",Management,1,0
2419.060000,28204,Australia,AU,Pacific,20412,IN,"2003-07-04 00:00:00.000000","1969-10-02 00:00:00.000000",56,M,75001-100000,M,1,"Graduate Degree",Management,1,0
603.490000,28205,Australia,AU,Pacific,9959,IN,"2003-10-28 00:00:00.000000","1968-03-03 00:00:00.000000",57,M,50001-75000,F,2,"Bachelors ",Professional,0,1
2398.050000,28206,Australia,AU,Pacific,7148,IN,"2003-07-28 00:00:00.000000","1970-07-22 00:00:00.000000",55,S,75001-100000,F,4,"Graduate Degree",Management,1,1
2461.550000,28207,Australia,AU,Pacific,18424,IN,"2003-07-09 00:00:00.000000","1970-05-11 00:00:00.000000",55,M,75001-100000,M,4,"Graduate Degree",Management,1,1
2398.050000,28208,Australia,AU,Pacific,17411,IN,"2003-08-27 00:00:00.000000","1970-07-22 00:00:00.000000",55,S,75001-100000,F,2,"Bachelors ",Professional,1,0
574.980000,28209,Australia,AU,Pacific,14240,IN,"2003-10-19 00:00:00.000000","1968-11-08 00:00:00.000000",57,M,50001-75000,F,2,"Bachelors ",Professional,1,1
564.480000,28210,Australia,AU,Pacific,18784,IN,"2003-10-17 00:00:00.000000","1968-06-02 00:00:00.000000",57,M,50001-75000,F,2,"Bachelors ",Professional,1,1
539.990000,28211,Australia,AU,Pacific,14984,IN,"2003-10-13 00:00:00.000000","1968-10-24 00:00:00.000000",57,M,50001-75000,M,2,"Bachelors ",Professional,1,1
619.460000,28212,Australia,AU,Pacific,16786,IN,"2003-10-21 00:00:00.000000","1968-04-05 00:00:00.000000",57,M,50001-75000,F,2,"Bachelors ",Professional,1,1
39.980000,28213,Australia,AU,Pacific,14958,IN,"2004-02-12 00:00:00.000000","1968-03-12 00:00:00.000000",57,M,50001-75000,M,5,"Bachelors ",Professional,0,3
59.980000,28214,Australia,AU,Pacific,10499,IN,"2004-04-02 00:00:00.000000","1968-03-12 00:00:00.000000",57,M,50001-75000,F,5,"Bachelors ",Professional,1,3
589.960000,28215,Australia,AU,Pacific,8769,IN,"2003-10-06 00:00:00.000000","1967-11-11 00:00:00.000000",58,S,50001-75000,F,2,"Bachelors ",Professional,0,1
7.280000,28216,Australia,AU,Pacific,7132,IN,"2003-09-03 00:00:00.000000","1967-01-24 00:00:00.000000",58,M,50001-75000,F,5,"Bachelors ",Professional,0,3
2408.290000,28217,Australia,AU,Pacific,14342,IN,"2003-08-29 00:00:00.000000","1969-10-14 00:00:00.000000",56,S,"greater than 100000",F,1,"Graduate Degree",Management,1,0
18.970000,28218,Australia,AU,Pacific,16238,IN,"2004-03-11 00:00:00.000000","1967-07-04 00:00:00.000000",58,M,50001-75000,F,5,"Bachelors ",Professional,1,4
39.980000,28219,Australia,AU,Pacific,20355,IN,"2004-05-27 00:00:00.000000","1967-04-19 00:00:00.000000",58,S,75001-100000,M,5,"Graduate Degree",Management,1,3
13.980000,28220,Australia,AU,Pacific,16501,IN,"2004-05-19 00:00:00.000000","1966-09-20 00:00:00.000000",59,S,75001-100000,F,5,"Bachelors ",Professional,0,4
3578.270000,28221,Southwest,US,"North America",11243,IN,"2001-10-16 00:00:00.000000","1957-11-13 00:00:00.000000",68,M,50001-75000,F,2,"High School",Professional,1,2
3578.270000,28222,Northwest,US,"North America",5035,IN,"2001-10-01 00:00:00.000000","1957-01-05 00:00:00.000000",69,S,50001-75000,M,2,"High School",Professional,0,2
3578.270000,28223,Southwest,US,"North America",12086,IN,"2001-10-17 00:00:00.000000","1957-07-07 00:00:00.000000",68,S,50001-75000,F,2,"High School",Professional,1,2
6016.330000,28224,Southwest,US,"North America",13143,IN,"2001-10-16 00:00:00.000000","1957-02-03 00:00:00.000000",68,S,75001-100000,M,2,"Partial College",Professional,0,1
60.470000,28225,Southwest,US,"North America",6139,IN,"2004-01-06 00:00:00.000000","1957-09-13 00:00:00.000000",68,M,75001-100000,M,2,"Partial College",Professional,1,1
60.470000,28226,Northwest,US,"North America",14560,IN,"2003-08-05 00:00:00.000000","1956-05-23 00:00:00.000000",69,M,75001-100000,M,2,"Partial High School","Skilled Manual",1,2
60.470000,28227,Northwest,US,"North America",5574,IN,"2004-02-28 00:00:00.000000","1956-09-14 00:00:00.000000",69,S,75001-100000,M,2,"Partial High School","Skilled Manual",0,2
21.490000,28228,Northwest,US,"North America",19589,IN,"2004-03-07 00:00:00.000000","1956-02-07 00:00:00.000000",69,S,75001-100000,F,2,"Partial High School","Skilled Manual",0,2
27.770000,28229,Southwest,US,"North America",12373,IN,"2004-02-22 00:00:00.000000","1956-09-17 00:00:00.000000",69,S,75001-100000,F,2,"Partial High School","Skilled Manual",0,2
25.480000,28230,Southwest,US,"North America",3071,IN,"2003-11-24 00:00:00.000000","1956-09-27 00:00:00.000000",69,S,75001-100000,F,2,"Partial High School","Skilled Manual",1,2
23.780000,28231,Northwest,US,"North America",6350,IN,"2004-02-11 00:00:00.000000","1956-08-19 00:00:00.000000",69,S,75001-100000,M,2,"Partial High School","Skilled Manual",1,2
143.780000,28232,Northwest,US,"North America",13310,IN,"2004-01-05 00:00:00.000000","1965-02-23 00:00:00.000000",60,S,75001-100000,M,4,"Partial College",Professional,0,3
21.490000,28233,Northwest,US,"North America",14708,IN,"2003-11-17 00:00:00.000000","1965-02-22 00:00:00.000000",60,S,75001-100000,M,4,"Partial College",Professional,0,4
5976.320000,28234,Southwest,US,"North America",16357,IN,"2001-10-11 00:00:00.000000","1965-02-13 00:00:00.000000",60,M,75001-100000,M,4,"Partial College",Professional,1,4
30.480000,28235,Southwest,US,"North America",15383,IN,"2003-09-17 00:00:00.000000","1965-02-11 00:00:00.000000",60,S,"greater than 100000",M,2,"Bachelors ",Management,0,4
60.470000,28236,Southwest,US,"North America",7496,IN,"2004-01-27 00:00:00.000000","1965-07-13 00:00:00.000000",60,S,"greater than 100000",F,2,"Bachelors ",Management,0,4
33.430000,28237,Southwest,US,"North America",3208,IN,"2003-08-02 00:00:00.000000","1965-06-12 00:00:00.000000",60,M,"greater than 100000",F,3,"Bachelors ",Management,1,4
21.490000,28238,Southwest,US,"North America",13466,IN,"2004-07-01 00:00:00.000000","1965-07-07 00:00:00.000000",60,S,"greater than 100000",M,3,"Bachelors ",Management,0,4
7.280000,28239,Canada,CA,"North America",14574,IN,"2003-09-02 00:00:00.000000","1964-04-23 00:00:00.000000",61,S,75001-100000,M,4,"Partial College",Professional,0,1
5998.610000,28240,Northwest,US,"North America",5032,IN,"2001-10-14 00:00:00.000000","1964-07-14 00:00:00.000000",61,M,75001-100000,M,0,"Partial College",Professional,0,1
130.460000,28241,Northwest,US,"North America",4885,IN,"2003-09-07 00:00:00.000000","1964-06-03 00:00:00.000000",61,M,75001-100000,M,5,"Partial College",Professional,1,0
7.280000,28242,Southwest,US,"North America",12499,IN,"2004-02-14 00:00:00.000000","1964-07-03 00:00:00.000000",61,M,"greater than 100000",F,4,"Partial College",Professional,1,4
6060.830000,28243,Southwest,US,"North America",14917,IN,"2001-10-08 00:00:00.000000","1964-10-17 00:00:00.000000",61,S,"greater than 100000",M,2,"Bachelors ",Management,0,3
6026.310000,28244,Southwest,US,"North America",12370,IN,"2001-10-08 00:00:00.000000","1964-05-17 00:00:00.000000",61,M,"greater than 100000",F,1,"Bachelors ",Management,1,3
7.280000,28245,Canada,CA,"North America",13283,IN,"2004-07-05 00:00:00.000000","1956-01-05 00:00:00.000000",70,S,75001-100000,M,3,"Partial College",Professional,1,1
5976.320000,28246,Northwest,US,"North America",8246,IN,"2001-10-13 00:00:00.000000","1956-10-11 00:00:00.000000",69,S,75001-100000,F,3,"Partial College",Professional,0,2
5962.340000,28247,Northwest,US,"North America",16831,IN,"2001-10-28 00:00:00.000000","1956-09-22 00:00:00.000000",69,S,75001-100000,M,2,"Partial College",Professional,1,0
4.990000,28248,Canada,CA,"North America",16763,IN,"2003-08-25 00:00:00.000000","1963-05-16 00:00:00.000000",62,S,75001-100000,M,4,"Partial College",Professional,0,2
27.960000,28249,Northwest,US,"North America",9925,IN,"2004-04-16 00:00:00.000000","1963-03-02 00:00:00.000000",62,M,75001-100000,F,0,"Partial College",Professional,1,1
6016.330000,28250,Southwest,US,"North America",6805,IN,"2001-10-10 00:00:00.000000","1963-05-18 00:00:00.000000",62,M,75001-100000,M,0,"Partial College",Professional,1,2
4.990000,28251,Southwest,US,"North America",11080,IN,"2003-12-16 00:00:00.000000","1963-01-18 00:00:00.000000",63,M,75001-100000,M,0,"Partial College",Professional,1,2
4.990000,28252,Southwest,US,"North America",2846,IN,"2004-04-21 00:00:00.000000","1963-11-13 00:00:00.000000",62,M,"greater than 100000",F,3,"Bachelors ",Management,1,4
13.980000,28253,Southwest,US,"North America",4033,IN,"2004-01-03 00:00:00.000000","1963-05-11 00:00:00.000000",62,S,"greater than 100000",M,1,"Bachelors ",Management,0,4
166.280000,28254,Canada,CA,"North America",7950,IN,"2003-12-23 00:00:00.000000","1962-08-15 00:00:00.000000",63,S,75001-100000,F,5,"Partial College",Professional,0,3
6051.310000,28255,Northwest,US,"North America",17267,IN,"2001-10-30 00:00:00.000000","1962-07-22 00:00:00.000000",63,S,75001-100000,M,5,"Partial College",Professional,1,3
29.480000,28256,Northwest,US,"North America",13510,IN,"2003-11-28 00:00:00.000000","1962-10-18 00:00:00.000000",63,M,75001-100000,M,5,"Partial College",Professional,1,3
5976.320000,28257,Northwest,US,"North America",18565,IN,"2001-10-04 00:00:00.000000","1962-04-18 00:00:00.000000",63,S,75001-100000,M,1,"Partial College",Professional,1,4
7.280000,28258,Southwest,US,"North America",20097,IN,"2004-07-04 00:00:00.000000","1962-09-09 00:00:00.000000",63,S,"greater than 100000",F,1,"Bachelors ",Management,0,1
6118.610000,28259,Southwest,US,"North America",16472,IN,"2001-10-09 00:00:00.000000","1962-12-03 00:00:00.000000",63,M,"greater than 100000",M,1,"Bachelors ",Management,1,3
7.280000,28260,Canada,CA,"North America",15941,IN,"2003-12-30 00:00:00.000000","1961-08-22 00:00:00.000000",64,S,50001-75000,M,5,"Partial College",Professional,0,3
27.920000,28261,Canada,CA,"North America",3142,IN,"2004-04-30 00:00:00.000000","1961-07-22 00:00:00.000000",64,M,75001-100000,F,5,"Partial College",Professional,1,3
7.280000,28262,Northwest,US,"North America",20102,IN,"2004-07-24 00:00:00.000000","1961-07-07 00:00:00.000000",64,M,75001-100000,F,5,"Partial College",Professional,1,3
39.980000,28263,Northwest,US,"North America",17723,IN,"2004-05-22 00:00:00.000000","1961-05-07 00:00:00.000000",64,M,75001-100000,M,5,"Partial College",Professional,1,3
5997.330000,28264,Northwest,US,"North America",19995,IN,"2001-10-27 00:00:00.000000","1961-09-27 00:00:00.000000",64,S,75001-100000,F,4,"Partial College",Professional,0,1
39.980000,28265,Northwest,US,"North America",16029,IN,"2004-05-31 00:00:00.000000","1961-08-25 00:00:00.000000",64,S,75001-100000,M,4,"High School",Professional,1,2
4.990000,28266,Northwest,US,"North America",13685,IN,"2003-10-04 00:00:00.000000","1961-03-23 00:00:00.000000",64,S,75001-100000,M,4,"High School",Professional,0,2
64.470000,28267,Southwest,US,"North America",10399,IN,"2003-09-01 00:00:00.000000","1961-03-12 00:00:00.000000",64,M,"greater than 100000",F,1,"Partial College",Professional,1,4
5997.330000,28268,Southwest,US,"North America",9740,IN,"2001-10-12 00:00:00.000000","1961-07-13 00:00:00.000000",64,S,"greater than 100000",F,1,"High School",Professional,1,4
13.980000,28269,Southwest,US,"North America",10205,IN,"2003-09-11 00:00:00.000000","1961-02-23 00:00:00.000000",64,S,"greater than 100000",F,1,"Bachelors ",Management,0,1
3578.270000,28270,Northwest,US,"North America",5998,IN,"2001-10-21 00:00:00.000000","1955-03-26 00:00:00.000000",70,S,50001-75000,M,2,"High School",Professional,1,2
3578.270000,28271,Southwest,US,"North America",16311,IN,"2001-10-08 00:00:00.000000","1955-06-04 00:00:00.000000",70,S,50001-75000,M,2,"High School",Professional,1,2
111.950000,28272,Canada,CA,"North America",6084,IN,"2004-05-15 00:00:00.000000","1955-10-16 00:00:00.000000",70,M,50001-75000,M,4,"High School",Professional,1,1
5962.340000,28273,Southwest,US,"North America",10003,IN,"2001-10-05 00:00:00.000000","1955-08-14 00:00:00.000000",70,M,75001-100000,F,2,"High School",Professional,1,1
4.990000,28274,Northwest,US,"North America",18368,IN,"2003-08-03 00:00:00.000000","1954-12-04 00:00:00.000000",71,S,50001-75000,M,2,"Partial High School","Skilled Manual",1,2
39.980000,28275,Southwest,US,"North America",14879,IN,"2004-06-17 00:00:00.000000","1954-06-17 00:00:00.000000",71,S,50001-75000,M,2,"Partial High School","Skilled Manual",0,2
64.470000,28276,Northwest,US,"North America",11382,IN,"2004-03-15 00:00:00.000000","1935-11-25 00:00:00.000000",90,M,25001-50000,F,3,"Partial College",Professional,1,2
4.990000,28277,Northwest,US,"North America",16326,IN,"2004-07-24 00:00:00.000000","1935-02-02 00:00:00.000000",90,S,25001-50000,F,3,"Partial College",Professional,1,2
39.980000,28278,Northwest,US,"North America",9481,IN,"2003-11-07 00:00:00.000000","1935-07-21 00:00:00.000000",90,M,25001-50000,M,2,"Graduate Degree",Management,1,2
7.280000,28279,Northwest,US,"North America",13162,IN,"2003-11-11 00:00:00.000000","1935-11-23 00:00:00.000000",90,M,25001-50000,M,2,"Graduate Degree",Management,1,2
4.990000,28280,Northwest,US,"North America",12870,IN,"2004-02-27 00:00:00.000000","1935-02-22 00:00:00.000000",90,S,25001-50000,M,2,"Graduate Degree",Management,1,2
7.280000,28281,Southwest,US,"North America",14793,IN,"2003-10-29 00:00:00.000000","1935-12-26 00:00:00.000000",90,M,50001-75000,M,4,"Graduate Degree",Management,1,2
4.990000,28282,Northwest,US,"North America",20318,IN,"2004-01-11 00:00:00.000000","1936-07-21 00:00:00.000000",89,S,25001-50000,F,2,"Graduate Degree",Management,1,2
39.980000,28283,Canada,CA,"North America",19764,IN,"2004-06-23 00:00:00.000000","1960-01-11 00:00:00.000000",66,S,75001-100000,F,5,"Partial College",Professional,0,3
563.770000,28284,Canada,CA,"North America",7957,IN,"2004-06-21 00:00:00.000000","1960-03-05 00:00:00.000000",65,S,75001-100000,F,5,"Partial College",Professional,1,3
5997.330000,28285,Northwest,US,"North America",10531,IN,"2001-10-09 00:00:00.000000","1960-02-27 00:00:00.000000",65,M,75001-100000,F,3,"Partial College",Professional,1,4
4.990000,28286,Northwest,US,"North America",20099,IN,"2003-10-27 00:00:00.000000","1960-02-25 00:00:00.000000",65,M,75001-100000,F,0,"Partial College",Professional,0,1
103.480000,28287,Southwest,US,"North America",19023,IN,"2003-10-25 00:00:00.000000","1960-05-16 00:00:00.000000",65,M,"greater than 100000",F,3,"Partial College",Professional,1,4
6039.300000,28288,Southwest,US,"North America",3864,IN,"2001-10-28 00:00:00.000000","1960-09-01 00:00:00.000000",65,S,"greater than 100000",M,3,"Partial College",Professional,1,4
54.980000,28289,Southwest,US,"North America",5201,IN,"2004-06-18 00:00:00.000000","1960-09-20 00:00:00.000000",65,S,"greater than 100000",M,1,"Partial College",Professional,0,3
64.470000,28290,Canada,CA,"North America",14158,IN,"2003-11-13 00:00:00.000000","1954-04-15 00:00:00.000000",71,S,50001-75000,M,2,"Partial High School","Skilled Manual",0,2
39.980000,28291,Northwest,US,"North America",17877,IN,"2004-03-17 00:00:00.000000","1954-04-21 00:00:00.000000",71,S,50001-75000,M,3,"Partial High School","Skilled Manual",0,2
61.960000,28292,Canada,CA,"North America",11294,IN,"2003-10-31 00:00:00.000000","1954-11-07 00:00:00.000000",71,S,50001-75000,F,3,"Partial High School","Skilled Manual",1,2
3578.270000,28293,Southwest,US,"North America",8526,IN,"2001-10-27 00:00:00.000000","1954-02-15 00:00:00.000000",71,S,50001-75000,F,2,"Partial High School","Skilled Manual",0,2
3578.270000,28294,Southwest,US,"North America",12754,IN,"2001-10-27 00:00:00.000000","1954-08-04 00:00:00.000000",71,S,50001-75000,F,2,"Partial High School","Skilled Manual",1,2
3578.270000,28295,Northwest,US,"North America",3827,IN,"2001-10-27 00:00:00.000000","1954-02-21 00:00:00.000000",71,M,50001-75000,M,2,"Partial High School","Skilled Manual",0,2
5997.330000,28296,Southwest,US,"North America",5705,IN,"2001-10-12 00:00:00.000000","1953-09-16 00:00:00.000000",72,S,50001-75000,M,3,"Graduate Degree",Management,0,2
5971.330000,28297,Northwest,US,"North America",9341,IN,"2001-10-08 00:00:00.000000","1953-03-23 00:00:00.000000",72,S,50001-75000,F,3,"Graduate Degree",Management,0,2
4828.110000,28298,Southwest,US,"North America",9338,IN,"2001-10-12 00:00:00.000000","1953-08-22 00:00:00.000000",72,M,50001-75000,F,3,"Graduate Degree",Management,1,2
3578.270000,28299,Southwest,US,"North America",6440,IN,"2001-10-16 00:00:00.000000","1951-06-28 00:00:00.000000",74,S,25001-50000,M,3,"Partial College",Professional,0,2
2.290000,28300,Northwest,US,"North America",3951,IN,"2003-10-13 00:00:00.000000","1949-11-23 00:00:00.000000",76,S,25001-50000,F,4,"High School",Professional,1,2
161.290000,28301,Southwest,US,"North America",19856,IN,"2003-08-11 00:00:00.000000","1949-08-27 00:00:00.000000",76,S,25001-50000,F,4,"High School",Professional,0,2
78.980000,28302,Canada,CA,"North America",6787,IN,"2003-09-07 00:00:00.000000","1949-02-20 00:00:00.000000",76,M,25001-50000,F,4,"High School",Professional,1,2
